Price,Close,High,Low,Open,Volume
Ticker,INFY.NS,INFY.NS,INFY.NS,INFY.NS,INFY.NS
Date,,,,,
2018-04-20,505.1062316894531,511.64267392495435,487.3185364256302,488.19722663841685,24272692
2018-04-23,509.07098388671875,520.5151474920441,495.1623122951748,500.62720689094493,21830638
2018-04-24,494.8408203125,512.799973584192,492.95488554381245,507.91370469494365,8526216
2018-04-25,497.34832763671875,501.91313303428814,490.8547356476427,493.7693674257045,11594178
2018-04-26,504.24908447265625,506.47793591589175,497.19831889629216,503.1989882622819,11302084
2018-04-27,507.9993896484375,510.7425626403569,503.2845790541512,505.77059102344407,7663370
2018-04-30,514.1288452148438,517.7506573349921,506.0493819548804,506.49940082237043,5511678
2018-05-02,513.0785522460938,515.0287379012462,506.1991942574489,513.8714871749654,10295042
2018-05-03,506.8636474609375,516.357520725737,504.09902227389773,513.1643286675028,5332230
2018-05-04,502.81317138671875,508.34236951270213,495.0551743568052,507.9137503141248,6023368
2018-05-07,507.0564270019531,510.0567608895386,503.8417835509686,506.3063435300567,4638960
2018-05-08,499.57720947265625,504.8706469758174,497.64842276385104,504.8706469758174,5718556
2018-05-09,501.7843933105469,504.44186330292007,498.48404694644864,500.4128330266369,3783504
2018-05-10,500.6272277832031,507.0565158112408,498.41982842924085,504.0561813981565,3182862
2018-05-11,506.0921630859375,507.14225928583517,499.7914812431834,502.47035146913055,3311706
2018-05-14,509.75689697265625,510.69983839771663,501.4845244862177,507.6352002837414,4432094
2018-05-15,512.0068969726562,517.7718021523942,509.24227276187617,509.24227276187617,5611974
2018-05-16,510.0352783203125,513.4856830121245,507.6993251484653,508.8780276762477,6205004
2018-05-17,507.0137023925781,513.2500808546324,503.00612301878056,512.6286038939696,9519598
2018-05-18,507.14227294921875,508.57818928636004,502.7703775513594,507.05657002835306,7139660
2018-05-21,505.55621337890625,509.3709337195194,501.4843320502928,505.57766526193376,8475320
2018-05-22,511.70697021484375,513.4857501810579,503.1560389597805,503.62750956823294,5636804
2018-05-23,507.87091064453125,517.6219976384543,506.4135948712132,512.1999541862884,9538442
2018-05-24,523.3439331054688,526.1514092035391,513.4856935793215,513.4856935793215,9740570
2018-05-25,526.4729614257812,535.1953513026623,523.2583175653821,527.2444445592706,8901438
2018-05-28,520.51513671875,528.3159847770938,516.914725183485,527.6302045612521,5739794
2018-05-29,521.5007934570312,525.7227330884219,517.0002932917894,520.3649947964673,3388934
2018-05-30,519.3577270507812,526.6657034164779,516.7431610830978,521.6294291416916,6323066
2018-05-31,527.9730834960938,532.3449778444076,518.7363199969358,519.3577968282299,19720340
2018-06-01,523.2583618164062,534.1666999765218,521.715290775578,527.3730958413574,4998356
2018-06-04,531.230712890625,532.7737317378375,519.4865348883822,523.3869596282399,4270156
2018-06-05,523.2796020507812,532.3449062077832,521.6294290296878,532.3449062077832,4710862
2018-06-06,530.3948364257812,532.1522170969405,522.9369038049928,525.1442509454854,4038184
2018-06-07,536.8240356445312,539.2028928652534,530.6305098308296,530.6305098308296,6676226
2018-06-08,540.0816040039062,540.9173904535119,534.0809356470527,534.9167220966584,6459878
2018-06-11,541.0888061523438,544.3463011119867,537.9384659763844,542.4389668910898,5171290
2018-06-12,539.4171752929688,544.8820692023731,535.966770366598,542.5246639865517,7839820
2018-06-13,546.4037475585938,550.3470230568098,542.9747941439095,542.9747941439095,5766928
2018-06-14,531.359130859375,537.0597863922072,528.9588741219567,537.0597863922072,7598848
2018-06-15,549.1682739257812,553.5616201171875,529.344638671875,530.201876953125,19957760
2018-06-18,543.2319946289062,553.4545522743421,541.0674467000517,550.3470630166546,8214846
2018-06-19,532.1734619140625,541.5173791844248,530.6518955083005,541.3459210807943,7545700
2018-06-20,532.8379516601562,536.7812272435725,530.6305523874239,535.1310538414367,5371802
2018-06-21,534.2952270507812,538.5599667020442,529.7732740499217,534.0380137011847,5798790
2018-06-22,534.8524780273438,538.1314254928913,532.0021497776409,532.7736852948337,4343118
2018-06-25,545.396484375,548.1182581736214,537.4884810018506,538.8386419567415,7731178
2018-06-26,547.7109985351562,550.3041654547075,542.7390266037532,543.9177293268809,4483504
2018-06-27,544.3463134765625,554.3974114857086,542.4603787765611,550.3255296132461,6952142
2018-06-28,552.747314453125,556.3477262274073,547.0252585498679,547.0467104387182,10996818
2018-06-29,560.291015625,563.6342664229494,550.0256063781367,556.369191674155,9966600
2018-07-02,572.0779418945312,574.3496442519579,563.2055466769199,563.2055466769199,4830144
2018-07-03,580.2431640625,582.0219439679125,570.8135429290743,570.8778462647731,8127452
2018-07-04,576.5784912109375,579.7717354462271,573.856769923796,579.5145744064858,5025722
2018-07-05,550.3470458984375,577.4572099584657,543.531990239565,577.3929066149361,17019902
2018-07-06,550.4541625976562,557.9978494365868,543.9177203320427,553.0258775874058,11215356
2018-07-09,556.7119750976562,558.4907550427488,548.2253472812619,555.9190401308099,6644998
2018-07-10,557.8050537109375,563.8271222546236,554.7618677659831,560.8482396558919,5974488
2018-07-11,565.9701538085938,575.249769167519,553.4973466086064,564.7272000911389,11899832
2018-07-12,554.7832641601562,568.8205432917298,550.5399235155887,568.3919240816053,13272240
2018-07-13,564.6630249023438,570.7493974798324,556.497807051668,563.6343282116126,19496158
2018-07-16,571.2850341796875,593.3803726995336,551.932868734914,564.6628891183733,35344680
2018-07-17,569.163330078125,578.4214924458252,562.6482881736923,569.9348130877931,11161690
2018-07-18,566.870361328125,575.8070614587217,563.2056461267102,574.2640427555875,6919016
2018-07-19,564.36279296875,570.8778352003956,561.105298013763,567.0631144423824,5118864
2018-07-20,577.8215942382812,585.9868117915269,566.3346298549923,568.3491193796245,11705738
2018-07-23,581.1861572265625,586.3510392834244,572.7423802942075,579.5574357326705,7675702
2018-07-24,590.2728881835938,592.5231387794083,581.2075824618341,589.0941854905479,6172246
2018-07-25,593.1016845703125,597.4093274898969,585.2579340462439,591.0657438283367,6936922
2018-07-26,588.6011962890625,595.9520245333763,586.865267954627,590.8728985141671,7362218
2018-07-27,588.6869506835938,595.35199939527,586.4796039182647,588.5797958960856,6493232
2018-07-30,579.064453125,588.4940741233346,577.7785957161362,587.2082167144707,6409970
2018-07-31,585.1080322265625,587.2082766731596,572.4423668489908,578.014416189685,7943996
2018-08-01,580.3717651367188,586.5438388708259,579.0644558362508,584.5508017350928,4675706
2018-08-02,580.200439453125,585.8153409821049,578.7002721266664,582.7507029794311,5940742
2018-08-03,584.6795043945312,585.5795943489344,581.2076989580129,585.5795943489344,3970390
2018-08-06,583.2008056640625,589.35148157103,577.5644519396094,585.5153601287516,6178930
2018-08-07,586.3294677734375,591.4728968932337,583.2005797852281,588.9226342166681,7351528
2018-08-08,584.100830078125,588.2798673874346,580.0503994608512,587.9798548682592,3992358
2018-08-09,591.4730224609375,595.5449047118896,588.7727529927865,588.7727529927865,6409524
2018-08-10,593.8304443359375,595.3520634108356,588.5156081613915,593.9805029119229,4779520
2018-08-13,603.8172607421875,604.2887313687601,590.9372336482621,595.7806512380768,9979746
2018-08-14,603.6244506835938,610.589512803538,601.7813671631825,606.046107347953,6151320
2018-08-16,612.7325439453125,615.0256459976009,604.8887923523043,606.4746623229814,6626774
2018-08-17,613.075439453125,616.20438042542,609.9250989146337,613.3112009330281,6390408
2018-08-20,593.3160400390625,603.4742926512467,588.7083843190553,594.9233618018557,16101876
2018-08-21,593.1874389648438,598.3523205400078,588.8155446574755,595.78060569528,8361482
2018-08-23,598.952392578125,600.709720575696,593.7875110480027,597.0664579107703,7717182
2018-08-24,590.7657470703125,600.8811477189024,589.8227536244112,598.5665940338148,7053000
2018-08-27,606.6676025390625,608.6177884301735,592.094550306096,592.7803305350766,7012950
2018-08-28,610.6536865234375,616.5258003142055,604.9959346309042,607.4390428750268,6496890
2018-08-29,604.3958740234375,614.4684243996255,602.274230085634,614.4684243996255,5646496
2018-08-30,607.0104370117188,609.3035913884637,598.4166541964871,605.55317371654,11507962
2018-08-31,617.68310546875,623.3409101809694,609.1107216517618,610.8251984151594,10875864
2018-09-03,614.7471313476562,629.1701789183891,612.9254996180223,621.0692649975624,10976328
2018-09-04,631.9132690429688,641.6429033623443,613.7826570573661,618.9260871444391,15370124
2018-09-05,625.6982421875,637.8281324698116,621.8406699232655,636.0279530085045,8658978
2018-09-06,623.3409423828125,630.498862311105,620.7263233262169,627.9699984901164,5598659
2018-09-07,628.1842651367188,630.1988066930202,620.4691198304831,629.5129741417904,6510605
2018-09-10,626.5126953125,640.3571170994817,625.2697414271494,632.4276614995216,5629871
2018-09-11,629.4700317382812,638.4281818471983,627.4983942425636,630.8416443208846,6963561
2018-09-12,636.8423461914062,639.928383104904,631.141690637623,638.1282036256425,4636617
2018-09-14,628.9557495117188,638.6425318117774,624.9695704985866,635.9851140174717,7896514
2018-09-17,622.3121337890625,634.3563210418056,621.154830729294,630.0701296834151,5427054
2018-09-18,616.4400024414062,625.7839202616525,614.6398230515134,625.7839202616525,7729732
2018-09-19,616.997314453125,623.2122926119096,611.3824136153863,623.2122926119096,4849498
2018-09-21,604.6101684570312,614.9827833817932,593.208909419517,611.9395455295994,14350769
2018-09-24,615.7114868164062,625.7411866587471,605.6389355179825,605.6389355179825,8637881
2018-09-25,622.526611328125,630.9275381929879,614.6400066363755,615.7115547651,9602273
2018-09-26,615.3685302734375,627.3698672057068,610.3537068411242,626.8126936697147,6599606
2018-09-27,621.3262939453125,626.4697236175778,615.0256135254564,618.9260372292565,14592616
2018-09-28,625.826904296875,629.6844772253394,613.096934561615,618.0689069828551,7490031
2018-10-01,640.0569458007812,647.1291612031719,628.3556230245217,632.2131950621894,8252398
2018-10-03,624.4981689453125,644.6004197140651,622.6122340174493,637.613905886417,7792464
2018-10-04,606.239013671875,625.5697293420553,602.2099826828282,624.4981813301642,6173037
2018-10-05,621.1549682617188,627.069934574623,608.0392302653695,611.2110230371924,8543578
2018-10-08,612.453857421875,624.6695020704088,607.9962082086026,621.5405616352748,7259306
2018-10-09,615.2828369140625,619.2690162428038,602.3385585220755,614.7256110477473,6777212
2018-10-10,600.4525756835938,617.1258710269556,596.1235327474612,617.1258710269556,8866251
2018-10-11,577.2213134765625,593.9803619242608,568.6060801438028,587.208159304347,10985897
2018-10-12,581.8932495117188,586.3937498282689,567.0630398853244,579.8359093314375,8909221
2018-10-15,599.0381469726562,604.3530351933014,584.2079340201914,590.2943053608434,6222176
2018-10-16,595.9949340820312,611.9824494668388,590.9801109051564,608.6391991344728,11588963
2018-10-17,604.6530151367188,618.7545956631158,601.2240619301383,608.6391941680381,20360697
2018-10-19,585.9652709960938,589.5228311216936,581.2076085585122,588.9227538048641,10421001
2018-10-22,582.879150390625,595.8234268557169,577.6071142982735,590.3799849731017,6672840
2018-10-23,563.7199096679688,584.6365460263197,560.0337952819913,579.4502645500988,9041701
2018-10-24,557.033447265625,571.3493376069841,554.7617971212576,568.349003501021,7058164
2018-10-25,562.1895751953125,568.7755128387082,551.3574061164047,557.2067774190149,8270469
2018-10-26,549.0609741210938,562.1462663179168,545.8546943343064,559.1998951235456,5464141
2018-10-29,558.723388671875,563.7495055139735,547.2412872373619,549.1477599406298,7137446
2018-10-30,571.5919189453125,575.2315386024815,552.3973456570545,555.560307526445,8793411
2018-10-31,594.8159790039062,600.4920239674304,574.5814591925046,575.3180782877569,11947995
2018-11-01,577.7446899414062,597.6758848196898,571.5919850049728,597.6758848196898,5860244
2018-11-02,573.8883056640625,585.6303661189897,572.0251514653118,577.0946382219024,6654067
2018-11-05,577.1380004882812,579.3910706248973,569.3388383195207,574.9715665525144,5799426
2018-11-06,577.5278930664062,584.9370855720293,572.5017775760766,578.7844351618503,6975525
2018-11-07,585.3704223632812,587.1035694317144,582.3374149935233,583.2039885277399,758956
2018-11-09,571.5053100585938,588.4034958753376,568.0390155320822,588.4034958753376,9694143
2018-11-12,575.578125,586.1503321997062,573.931614205659,577.137946710116,7118080
2018-11-13,576.8779907226562,578.6544558230445,568.7321786492116,574.9715184404193,4137808
2018-11-14,566.0458984375,576.87806867363,555.0404028993007,576.87806867363,7323026
2018-11-15,568.8189697265625,577.1380556788636,560.4131946736687,566.7391717927579,5513390
2018-11-16,564.0093383789062,574.1049407578694,558.2466563688097,571.8518708261915,8583785
2018-11-19,564.7459716796875,573.6716683276433,562.6228559844749,571.0719477763096,6018930
2018-11-20,555.8202514648438,568.4722031216427,554.6936636272067,564.7459477343483,5384830
2018-11-21,536.49560546875,554.6503299507715,530.4295912765722,554.6070118562595,14359086
2018-11-22,537.9254760742188,544.3381408440865,534.4591822291976,539.2253362661016,6632975
2018-11-26,538.5322265625,544.2082736150658,519.8142032510548,538.1422578263628,15075209
2018-11-27,553.6539306640625,555.4737141873441,541.8684971929192,542.0418225026267,12285851
2018-11-28,577.484619140625,579.4777276730241,554.6070568874379,555.4303123157954,17719890
2018-11-29,572.8482666015625,584.8503384830713,570.8984766860423,581.4706814729283,13399070
2018-11-30,578.39453125,582.3374303564144,572.761803128993,572.8051212285565,10445773
2018-12-03,580.907470703125,588.4033519396406,577.094579391549,583.3339185912891,8260890
2018-12-04,593.819580078125,596.419300968653,581.730867358878,582.814084396598,7827923
2018-12-05,590.4832763671875,592.433066980959,582.7707501161316,591.8697729803984,5177288
2018-12-06,579.3043823242188,593.9928136660021,575.8814064352623,585.8903197400612,8039771
2018-12-07,591.6964111328125,594.2528136912549,576.7913354499073,582.3374273430891,5553948
2018-12-10,579.9109497070312,592.5629006234952,576.4446559883896,580.5175616860824,5121196
2018-12-11,584.5038452148438,590.9165104849745,572.4584520071347,579.9110160901855,7120933
2018-12-12,587.97021484375,589.8333693266618,581.124261929959,586.7569905909529,6926183
2018-12-13,604.6517333984375,606.6015240113311,589.2700518967216,591.0031991081826,7521474
2018-12-14,611.8441772460938,618.4734853325731,601.7486282315045,604.3916666906267,9560576
2018-12-17,601.7486572265625,616.8703224298511,600.3187898005194,616.8703224298511,4778465
2018-12-18,586.3236694335938,594.9027691252668,584.5472041536082,594.9027691252668,8021298
2018-12-19,576.141357421875,581.9474103202001,572.8917068696163,581.9474103202001,8295459
2018-12-20,578.0478515625,581.9474323729843,568.8188753792236,571.9385188710312,11705260
2018-12-21,559.979736328125,571.5051518601318,557.5966595008083,571.5051518601318,12802132
2018-12-24,562.4061279296875,570.898536540476,561.192904031814,569.3387150228116,8379825
2018-12-26,558.1166381835938,560.6730405231558,552.3105853000412,560.6730405231558,6178552
2018-12-27,569.1654663085938,574.7548759823775,562.4062035621002,565.6558541990153,15333902
2018-12-28,569.2954711914062,574.9715170360039,566.1324567610039,574.8415098544727,4736598
2018-12-31,571.0286865234375,573.6717254354458,568.2989585162185,571.9385782286921,3373319
2019-01-01,576.3146362304688,577.3978529938864,566.8690177883324,572.7617064030361,2943390
2019-01-02,579.781005859375,584.0705553829853,573.7149911892253,577.1379671885285,7416655
2019-01-03,579.8676147460938,586.67019481447,574.6248033360005,582.3373277922067,6827249
2019-01-04,572.8482666015625,583.9837651872846,564.1392155571926,582.1206114447683,7889310
2019-01-07,582.077392578125,583.7238503859102,573.2383328761225,576.2713399283771,8046340
2019-01-08,580.6476440429688,587.0603099935179,579.3477836117593,584.8938759415022,8621545
2019-01-09,585.8903198242188,597.7623873045007,575.4048016731992,594.6427438736954,18130292
2019-01-10,589.010009765625,591.0031182076839,582.8139881762232,590.6564676562614,9572493
2019-01-11,592.302978515625,594.0361254900672,582.7706701561929,589.443296586085,12281903
2019-01-14,608.2479858398438,615.440535607573,603.0918627243468,612.6674897151548,19312937
2019-01-15,629.65234375,632.5987150864363,612.8408479880549,612.8408479880549,19671304
2019-01-16,638.4913940429688,639.3579676105871,631.2988440100264,632.5120681612734,9658944
2019-01-17,635.501708984375,640.3978708313449,631.8187712969146,637.6248248177899,6903771
2019-01-18,633.4219360351562,637.9714470942554,629.3923479405165,632.5986805985528,5902151
2019-01-21,645.5973510742188,650.7967928278366,636.065041192586,639.7046609984098,8129422
2019-01-22,645.9004516601562,649.0634656734863,636.0648648923084,642.3475219365444,6723375
2019-01-23,634.028564453125,643.5175025938647,631.9054486591214,643.3008592045062,7212099
2019-01-24,634.3318481445312,637.88477859641,624.7995389511025,630.9521900920981,7429783
2019-01-25,632.9019165039062,639.4445885553222,627.615839461363,630.8654899936103,5543112
2019-01-28,630.8222045898438,634.8517397237885,623.0663610059854,633.4652432480881,7944693
2019-01-29,630.7789306640625,635.0684275761529,620.8999706856849,628.6991329134187,6760819
2019-01-30,629.0457763671875,636.7582494144816,624.8861809130813,630.7789235092473,5763026
2019-01-31,649.540283203125,651.0567871243011,629.132483870734,629.132483870734,13825233
2019-02-01,656.0396118164062,660.7624490799255,645.1641224131207,651.1001311269591,6276585
2019-02-04,655.04296875,660.7623330334463,649.2369153765304,655.9961785000904,3945391
2019-02-05,654.1329956054688,658.5525522598411,647.3304146800693,647.3304146800693,4694366
2019-02-06,661.45556640625,664.6185809546731,653.699722716455,654.7396215331592,5880482
2019-02-07,662.0621948242188,666.7850312687291,659.4624741639143,661.2389393701652,3961797
2019-02-08,659.3757934570312,669.2113814680298,654.1763524873865,658.5958561550051,5915169
2019-02-11,661.022216796875,666.1783394004424,657.7292482665831,664.5751996752116,5500216
2019-02-12,650.3201293945312,658.8991757811616,642.1309987911714,658.8991757811616,7310690
2019-02-14,641.3076782226562,652.529815103185,638.881283113975,650.7966681839202,4610535
2019-02-15,642.9542236328125,646.8971225085264,634.8517296133418,643.2575032034639,5586389
2019-02-18,642.1743774414062,647.8937951299002,637.7981911915491,643.3009125812521,5346825
2019-02-19,627.6591796875,641.7409991570831,625.0594591700385,640.4844569953536,9401334
2019-02-20,641.8710327148438,643.8641412818405,629.1757091763264,629.9989646189745,5210675
2019-02-21,635.5882568359375,639.5311551409709,630.0854841320411,639.5311551409709,7202786
2019-02-22,636.8883056640625,639.7046699868447,630.865608303206,634.7651896732121,3750833
2019-02-25,654.17626953125,656.8626258683299,637.4080427956563,637.4080427956563,6547552
2019-02-26,643.4307250976562,652.1830949491423,641.3942988414656,648.7168014806027,8319610
2019-02-27,637.148193359375,646.8105094577536,634.9817595159225,645.5972853488397,5936354
2019-02-28,636.324951171875,643.3442287057064,634.5918040610206,640.1378959723354,8559921
2019-03-01,642.910888671875,644.2107488973406,637.3647972199758,637.3647972199758,3998826
2019-03-05,634.76513671875,643.4308723736135,632.8153461964057,641.6977252426408,4826505
2019-03-06,634.76513671875,637.8847803979197,629.9989821085751,637.8847803979197,6076668
2019-03-07,626.4893188476562,636.498232137561,624.4095213028805,636.0649453900202,5951551
2019-03-08,617.3035888671875,626.489299364254,615.8304562845209,626.489299364254,7193994
2019-03-11,616.3504638671875,622.6331223740938,614.7473238875241,618.1269291425735,9932198
2019-03-12,612.6242065429688,619.5567952235225,611.4543004682529,614.4006718140698,11997387
2019-03-13,613.924072265625,622.7197624957835,612.0609178849231,615.2672507558856,11348867
2019-03-14,613.8373413085938,619.5134402662762,611.9742399464077,618.7335029295325,6415187
2019-03-15,622.6763305664062,627.1825230025373,614.9204877520237,617.0002851506827,14638664
2019-03-18,615.4405517578125,627.1392947962855,611.2376382646747,625.2761404891329,8065544
2019-03-19,625.8826904296875,629.5656276873215,613.0140955213569,617.6935605373648,8917337
2019-03-20,640.3543701171875,643.2573696040323,630.1288154440251,630.2154516200892,13471173
2019-03-22,643.9508056640625,646.7671697969748,634.5918215852911,645.5973166214235,8883260
2019-03-25,637.148193359375,643.3442153082296,633.0752871553941,643.3442153082296,7644966
2019-03-26,630.6488647460938,637.1481659973417,623.1529828130748,637.1481659973417,9406261
2019-03-27,632.3387451171875,634.591815244423,630.1289930901962,632.5987066101064,7387487
2019-03-28,639.35791015625,645.5972498607103,632.5986475145215,632.5986475145215,9277241
2019-04-01,654.3496704101562,658.5959019874457,642.9975779930063,642.9975779930063,6584982
2019-04-02,658.0759887695312,663.6220278704809,653.9163933295026,657.7293381857112,7283600
2019-04-03,652.7898559570312,657.2960490734656,647.1571277843516,655.1296151608965,6897127
2019-04-04,648.1103515625,653.2231035545923,645.6839034128159,651.1433588581555,7688525
2019-04-05,657.9892578125,659.4191252654645,648.1969876943381,650.710072038503,6276040
2019-04-08,664.8785400390625,667.2616172435036,654.609664878324,661.2389206394441,4919911
2019-04-09,659.1158447265625,669.8613782903897,657.0360998664842,667.2616575467013,6730692
2019-04-10,652.2699584960938,664.4019888811731,651.0567343010038,662.0622295857596,7031088
2019-04-11,643.6041259765625,651.4466052923816,641.3076851272336,651.4466052923816,8200995
2019-04-12,647.9802856445312,651.2732541173278,641.7842644313055,643.950698017546,7043212
2019-04-15,630.4321899414062,633.7684765941397,617.5202242760622,628.005794840196,31574803
2019-04-16,627.4857788085938,630.7788000471281,618.820044794436,630.7788000471281,12524411
2019-04-18,621.3765258789062,626.0993620951458,617.6502703575296,626.0993620951458,13801105
2019-04-22,624.8428955078125,628.9158020830591,619.6001357070442,621.3766010423186,6455426
2019-04-23,631.0388793945312,632.598701230233,622.5464690521967,627.3126236505067,5516668
2019-04-24,638.1881103515625,639.4446525948285,627.3992589257232,631.0388784646326,8285120
2019-04-25,631.3421630859375,639.2280142983257,630.0423027325007,638.1881154372855,8005235
2019-04-26,639.5311889648438,641.0910105547617,631.7320281238091,633.4651749773723,6895168
2019-04-30,651.0999755859375,653.2230912311323,639.5312405616259,639.5312405616259,9920046
2019-05-02,633.2920532226562,648.5437821700355,632.165517984116,647.3305578260928,6351352
2019-05-03,627.0526733398438,633.4653395202988,622.3732073545962,626.4461140966981,6348116
2019-05-06,622.5465698242188,625.4928886815885,615.8306236213036,619.6001980753875,8858265
2019-05-07,627.8758544921875,630.7789076168676,622.8064203859675,624.2796059978923,5747536
2019-05-08,623.3696899414062,629.1324254634591,620.8999763699289,624.7995575194958,6247642
2019-05-09,624.8428955078125,632.8587014592673,620.2933840218517,623.1964373715765,7396525
2019-05-10,621.2031860351562,629.132354636535,619.6000462329511,624.6261619038238,8352335
2019-05-13,623.6729736328125,629.5223448994764,617.0869831384392,620.9432458851226,6808993
2019-05-14,618.603515625,621.983173670911,609.7211366209918,620.8999567192027,10513001
2019-05-15,620.5532836914062,628.4391345494672,617.520276336333,619.5134377685418,6668929
2019-05-16,635.2849731445312,638.6646307460343,623.1529448806989,623.9328821399521,6468556
2019-05-17,627.3126220703125,637.6248157130806,624.0196002247948,635.3284275109148,8155948
2019-05-20,626.0127563476562,629.4790505624462,611.8009289104364,623.6729971743825,11213708
2019-05-21,614.6607055664062,626.2294960218967,613.2742088238905,626.2294960218967,8645535
2019-05-22,615.050537109375,622.4164118052956,612.6674600018712,615.2671804827844,5795713
2019-05-23,607.5113525390625,621.0732492149158,604.3917090394518,619.6000636600913,7233736
2019-05-24,614.573974609375,616.78372659211,606.991456017621,609.8944562647401,7016424
2019-05-27,613.6206665039062,618.5601459702975,611.36759658872,613.0141073746664,10247544
2019-05-28,630.9522705078125,635.5884713958328,615.0939828613298,617.0004555212886,23860490
2019-05-29,630.6922607421875,635.7617480791833,627.096012007179,628.6991520239176,10293077
2019-05-30,635.6749877929688,638.8813203588173,626.1426791813078,629.9989418797696,15089296
2019-05-31,639.3146362304688,643.8208292667713,635.3717371579986,638.2314192934466,8290306
2019-06-03,645.2940673828125,650.710152508595,631.7321690712705,632.4254173890795,7744761
2019-06-04,637.1914672851562,640.7877683725571,635.3283660438159,638.8812961441934,11733702
2019-06-06,637.4514770507812,645.2940099278042,635.7617009551547,638.2314143960332,7563925
2019-06-07,640.484375,644.6872877000386,637.6680114666366,637.6680114666366,3218358
2019-06-10,652.963134765625,653.4830577110486,641.3510286643083,641.3510286643083,4435148
2019-06-11,654.17626953125,657.7291992533806,650.3633254804507,654.2629057131783,5733127
2019-06-12,653.2230224609375,655.9527498447284,645.5971870711376,655.9527498447284,8738342
2019-06-13,652.65185546875,656.6504522206778,650.3229747119764,650.3229747119764,4808577
2019-06-14,650.718505859375,655.1565103932043,648.7851023444441,653.7064443473548,5556353
2019-06-17,650.8063354492188,654.2776648824945,648.3895945782626,652.9594425892457,3085588
2019-06-18,659.2430419921875,661.2643056059105,650.4988227003914,650.4988227003914,6202838
2019-06-19,660.7808837890625,663.8567356552252,657.8807519758008,661.3081512249648,4596253
2019-06-20,663.4173583984375,665.1749881161298,646.7198760803597,648.3895921290061,7148684
2019-06-21,659.2869262695312,663.5052269182446,656.6065516434762,663.5052269182446,13200318
2019-06-24,655.1566162109375,660.781053955786,652.6520147875082,660.781053955786,4758178
2019-06-25,657.4415283203125,659.9022534118915,647.9503363510989,653.8384080111806,3677911
2019-06-26,649.6199951171875,660.3854778130357,648.5654064927302,652.9594810624642,5447130
2019-06-27,642.0181274414062,654.4533780462439,639.9090041504618,652.0805674101586,11122346
2019-06-28,643.2925415039062,649.8836536094791,640.2166891879723,646.3683938198402,5919494
2019-07-01,642.6773681640625,648.1260316322861,641.4030757470299,645.9289942369223,3224968
2019-07-02,650.3231201171875,651.7731863674884,641.6228298926071,645.0502299540751,4837606
2019-07-03,642.6773681640625,653.1352876214369,641.534919446195,651.2018839857952,5958379
2019-07-04,644.8743286132812,647.159279414985,640.3044806484755,640.6560280452305,3274064
2019-07-05,630.9891357421875,647.1593523197146,627.0344684568952,645.9289899310694,4926289
2019-07-08,630.6375732421875,637.0968951703733,625.9798648340428,629.6269682543617,7177092
2019-07-09,628.7920532226562,632.614876535235,623.123686459595,630.9890904456565,5022638
2019-07-10,630.3300170898438,635.1195692510119,620.8827564642379,623.0797938190299,7573816
2019-07-11,634.0650024414062,635.8226323858038,623.6070828167973,632.2634424761206,6252688
2019-07-12,638.6787109375,642.062126753623,632.3951631205821,634.9437477156433,7874441
2019-07-15,684.9044189453125,686.925736268109,662.8022548417271,670.5358157769639,31064152
2019-07-16,689.7379760742188,692.3304912202541,681.9604842747272,682.8392993317823,9924322
2019-07-17,697.9108276367188,698.6577987963436,682.6194279434716,688.9029755138728,6754348
2019-07-18,696.6365966796875,701.7337124796835,690.92429970897,693.4289007714576,6534471
2019-07-19,690.2213134765625,698.218508417085,686.5742098185622,693.1213922111141,6812754
2019-07-22,689.342529296875,696.0215020530502,687.2772817982723,690.7046818623119,7107151
2019-07-23,694.3078002929688,706.567280628613,690.3531326775101,691.6274251924359,10782564
2019-07-24,691.0121459960938,697.5593277369044,688.6393350354409,692.5061420556607,5745146
2019-07-25,698.2184448242188,703.2277005305402,692.1985841562552,692.7258516459289,9773568
2019-07-26,691.6273803710938,698.6579001207364,687.40907924903,696.2850889775102,4941763
2019-07-29,695.5380249023438,700.3715065852807,690.9242469322676,693.8243252143094,6244316
2019-07-30,696.6365966796875,701.118531308962,692.9894933121717,695.9335554725511,8673253
2019-07-31,697.4714965820312,702.8761762643348,686.8817336745786,695.0107718462173,7350584
2019-08-01,675.6768798828125,692.8577557535274,671.7661961097501,691.1440558047484,10066407
2019-08-02,681.6088256835938,685.3877727237947,669.876668039879,672.3373390707826,10838336
2019-08-05,682.5755615234375,690.6606695439624,675.5011121199556,678.9723881554374,9976238
2019-08-06,680.59814453125,688.7271815739031,676.511634184098,684.4209675228957,9331718
2019-08-07,682.0482177734375,688.5075394274572,678.7526619209593,684.5089423875047,5130457
2019-08-08,693.165283203125,696.6805429594641,686.5741711599891,687.8484635493835,8009009
2019-08-09,694.1319580078125,700.1958025414302,689.693953294261,696.0214315818171,4362520
2019-08-13,672.07373046875,690.7485480855672,668.0312031694938,689.1227618896638,7517099
2019-08-14,680.9058227539062,683.9377451046424,674.9298917319182,681.1694565151423,5940968
2019-08-16,680.68603515625,685.5195168583504,670.096326882096,685.4755868433244,5128088
2019-08-19,683.4104614257812,688.1120999122676,679.6315142625036,681.6088478829412,3881451
2019-08-20,696.6806030273438,701.2943818553395,688.8591279396779,690.0455603929009,8435344
2019-08-21,702.568603515625,706.3474969707644,696.9002365136126,696.9002365136126,5926896
